DATE,PREC,IRRIGATION,WATER_CONTENT,SURFACE_WC,AVAILABLE_WATER,READILY_AW,FRACTION_AW,RUNOFF,DRAINAGE,LATERAL_DRAINAGE,CAPILLARY_RISE,ET0,TRANSP_MAX,TRANSP,EVAP_MAX,EVAP,LAI,ROOT_DEPTH,BALANCE,VWC_15,VWC_30,VWC_40,VWC_60,DEFICIT_25,DEFICIT_35,DEFICIT_50,DEFICIT_70,DEFICIT_90,DEFICIT_100
2023-09-04,0.0,0.0,201.6,0.0,17.99,-48.62,0.1039,0.0,2.74e-05,2.25e-07,0.0,3.15,1.53,0.484,1.08,0.768,1.11,1.0,0.000378,0.2383,0.2018,0.2,0.1812,32.03,47.83,71.75,107.6,142.6,155.2
2023-09-05,0.0,0.0,200.4,0.0,16.83,-49.42,0.09716,0.0,2.68e-05,1.7e-07,0.0,3.19,1.54,0.46,1.11,0.705,1.1,1.0,0.00028,0.2351,0.2019,0.1999,0.1809,33.05,48.83,72.77,108.6,143.7,156.4
2023-09-06,0.0,0.0,199.2,0.0,15.62,-50.22,0.0902,0.0,2.62e-05,1.37e-07,0.0,3.74,1.79,0.508,1.31,0.697,1.08,1.0,0.000274,0.2321,0.2021,0.1997,0.1806,34.07,49.83,73.81,109.7,144.9,157.6
2023-09-07,0.0,0.0,198.2,0.0,14.62,-50.82,0.08443,0.0,2.55e-05,1.15e-07,0.0,3.67,1.74,0.472,1.29,0.527,1.07,1.0,0.000275,0.2296,0.2023,0.1995,0.1803,34.89,50.65,74.64,110.6,145.9,158.6
2023-09-08,0.2,0.0,197.6,0.0,13.99,-51.34,0.08077,0.0,2.48e-05,1.03e-07,0.0,3.67,1.72,0.452,1.31,0.383,1.06,1.0,0.000276,0.2273,0.2025,0.1994,0.18,35.35,51.1,75.12,111.2,146.5,159.2
2023-09-09,0.0,0.0,196.8,0.0,13.35,-51.86,0.07647,0.0,2.42e-05,9.45e-08,0.0,3.81,1.77,0.448,1.36,0.297,1.04,1.0,0.000229,0.2252,0.2027,0.1992,0.1797,35.92,51.66,75.71,111.8,147.2,159.9
2023-09-10,0.0,0.0,196.3,0.0,12.85,-52.36,0.07352,0.0,2.36e-05,8.74e-08,0.0,3.83,1.77,0.429,1.38,0.0814,1.03,1.0,0.000224,0.2233,0.2028,0.199,0.1794,36.25,51.99,76.07,112.2,147.7,160.4
2023-09-11,0.0,0.0,195.8,0.0,12.37,-52.84,0.07075,0.0,2.3e-05,8.2e-08,0.0,3.94,1.8,0.422,1.44,0.059,1.02,1.0,0.000206,0.2215,0.2029,0.1989,0.1791,36.55,52.3,76.4,112.6,148.1,160.9
2023-09-12,0.0,0.0,195.4,0.0,11.9,-53.3,0.06802,0.0,2.24e-05,7.73e-08,0.0,4.07,1.84,0.416,1.5,0.0566,1.0,1.0,0.000189,0.2199,0.2029,0.1987,0.1788,36.83,52.59,76.72,113.0,148.6,161.4
2023-09-13,0.2,0.0,195.0,0.0,11.54,-53.67,0.06603,0.0,2.18e-05,7.33e-08,0.0,3.33,1.49,0.324,1.23,0.222,0.988,1.0,0.000176,0.2186,0.2029,0.1986,0.1786,37.03,52.8,76.94,113.3,148.9,161.7
2023-09-14,0.2,0.0,194.7,0.0,11.21,-54.0,0.06424,0.0,2.14e-05,7.04e-08,0.0,3.15,1.4,0.296,1.18,0.213,0.976,1.0,0.000165,0.2174,0.2029,0.1985,0.1784,37.21,52.98,77.13,113.5,149.2,162.1
2023-09-15,0.0,0.0,194.4,0.0,10.9,-54.3,0.06223,0.0,2.1e-05,6.76e-08,0.0,2.89,1.27,0.261,1.09,0.0875,0.965,1.0,0.000134,0.2164,0.2029,0.1985,0.1782,37.44,53.21,77.38,113.8,149.5,162.4
2023-09-16,0.7,0.0,194.5,0.0,10.93,-54.59,0.06314,0.0,2.06e-05,6.72e-08,0.0,3.08,1.34,0.27,1.17,0.275,0.955,1.0,0.00189,0.2154,0.2029,0.1984,0.178,37.15,52.93,77.12,113.5,149.3,162.2
2023-09-17,0.0,0.0,194.0,0.0,10.39,-54.88,0.06001,0.0,2.02e-05,6.49e-08,0.0,3.19,1.38,0.27,1.21,0.272,0.944,1.0,0.000222,0.2144,0.2028,0.1983,0.1778,37.56,53.35,77.55,114.0,149.9,162.8
2023-09-18,0.0,0.0,193.5,0.0,10.05,-55.16,0.05732,0.0,1.99e-05,6.19e-08,0.0,3.18,1.36,0.26,1.22,0.205,0.932,1.0,3.04e-05,0.2135,0.2027,0.1982,0.1776,37.9,53.7,77.91,114.4,150.3,163.3
2023-09-19,0.0,0.0,193.2,0.0,9.724,-55.46,0.05545,0.0,1.95e-05,5.97e-08,0.0,3.44,1.46,0.271,1.33,0.0529,0.921,1.0,0.000177,0.2126,0.2026,0.1981,0.1774,38.08,53.9,78.13,114.7,150.6,163.6
2023-09-20,0.2,0.0,193.0,0.0,9.497,-55.68,0.05441,0.0,1.92e-05,5.81e-08,0.0,2.62,1.1,0.199,1.02,0.181,0.911,1.0,0.000141,0.2119,0.2025,0.1981,0.1773,38.16,53.99,78.23,114.8,150.8,163.8
2023-09-21,0.0,0.0,192.7,0.0,9.24,-55.92,0.05266,0.0,1.89e-05,5.67e-08,0.0,2.96,1.24,0.219,1.16,0.0846,0.901,1.0,8.48e-05,0.2112,0.2024,0.198,0.1771,38.35,54.19,78.44,115.0,151.1,164.1
2023-09-22,3.8,0.0,195.8,0.0,12.25,-55.55,0.07071,0.0,1.86e-05,2.89e-07,0.0,2.64,1.1,0.204,1.04,0.471,0.892,1.0,0.000787,0.2106,0.2023,0.198,0.177,35.13,50.97,75.23,111.9,147.9,160.9
2023-09-23,1.0,0.0,196.0,0.0,12.43,-55.19,0.07177,0.0,1.83e-05,2.56e-07,0.0,2.97,1.22,0.24,1.17,0.577,0.884,1.0,0.00115,0.21,0.2021,0.1979,0.1768,34.83,50.69,74.96,111.6,147.7,160.8
2023-09-24,0.2,0.0,195.6,0.0,11.97,-55.18,0.06912,0.0,1.81e-05,1.65e-07,0.0,2.19,0.896,0.176,0.866,0.485,0.877,1.0,0.00206,0.2095,0.202,0.1979,0.1767,35.21,51.08,75.36,112.0,148.2,161.2
2023-09-25,0.0,0.0,194.8,0.0,11.23,-55.41,0.06484,0.0,1.79e-05,1.13e-07,0.0,2.51,1.02,0.197,0.998,0.544,0.871,1.0,0.000951,0.2093,0.2019,0.1979,0.1766,35.86,51.74,76.03,112.7,148.9,162.0
2023-09-26,0.0,0.0,194.2,0.0,10.59,-55.65,0.06116,0.0,1.77e-05,8.31e-08,0.0,2.46,0.995,0.187,0.982,0.452,0.863,1.0,0.000188,0.2092,0.2018,0.1978,0.1764,36.42,52.31,76.59,113.3,149.5,162.6
2023-09-27,0.0,0.0,193.5,0.0,9.882,-55.97,0.05706,0.0,1.74e-05,6.97e-08,0.0,2.78,1.12,0.203,1.11,0.506,0.856,1.0,0.000119,0.2092,0.2017,0.1978,0.1763,37.03,52.93,77.23,114.0,150.2,163.3
2023-09-28,0.0,0.0,192.9,0.0,9.292,-56.21,0.05365,0.0,1.72e-05,6.12e-08,0.0,2.69,1.07,0.19,1.08,0.399,0.848,1.0,0.000181,0.2092,0.2016,0.1977,0.1762,37.52,53.44,77.74,114.5,150.8,163.9
2023-09-29,0.0,0.0,192.4,0.0,8.779,-56.45,0.05069,0.0,1.7e-05,5.68e-08,0.0,2.8,1.11,0.192,1.13,0.32,0.841,1.0,0.000119,0.2092,0.2014,0.1977,0.176,37.94,53.87,78.18,115.0,151.3,164.4
2023-09-30,0.0,0.0,192.0,0.0,8.506,-56.71,0.04842,0.0,1.68e-05,5.41e-08,0.0,2.98,1.17,0.198,1.21,0.197,0.834,1.0,0.00017,0.209,0.2013,0.1976,0.1759,38.23,54.18,78.5,115.3,151.7,164.8
2023-10-01,0.0,0.0,191.7,0.0,8.27,-56.93,0.04706,0.0,1.65e-05,5.22e-08,0.0,2.79,1.09,0.179,1.14,0.0567,0.826,1.0,0.000203,0.2088,0.2011,0.1976,0.1758,38.38,54.33,78.66,115.5,151.9,165.0
2023-10-02,0.0,0.0,191.5,0.0,8.037,-57.16,0.04571,0.0,1.63e-05,5.09e-08,0.0,2.89,1.12,0.18,1.19,0.0538,0.819,1.0,0.000174,0.2086,0.201,0.1976,0.1756,38.52,54.48,78.82,115.7,152.1,165.3
2023-10-03,0.0,0.0,191.3,0.0,7.799,-57.38,0.04433,0.0,1.61e-05,4.97e-08,0.0,3.13,1.21,0.188,1.29,0.0501,0.811,1.0,0.000149,0.2082,0.2008,0.1975,0.1755,38.66,54.64,78.99,115.9,152.3,165.5
2023-10-04,0.0,0.0,191.1,0.0,7.615,-57.55,0.04327,0.0,1.59e-05,4.85e-08,0.0,2.36,0.903,0.137,0.974,0.0464,0.805,1.0,0.000127,0.2079,0.2007,0.1975,0.1754,38.77,54.76,79.11,116.1,152.5,165.7
2023-10-05,0.0,0.0,190.9,0.0,7.431,-57.72,0.04221,0.0,1.58e-05,4.76e-08,0.0,2.49,0.949,0.142,1.03,0.043,0.799,1.0,0.000108,0.2076,0.2006,0.1975,0.1753,38.88,54.88,79.24,116.2,152.7,165.9
2023-10-06,0.0,0.0,190.7,0.0,7.265,-57.88,0.04125,0.0,1.56e-05,4.68e-08,0.0,2.27,0.858,0.125,0.944,0.04,0.793,1.0,9.28e-05,0.2073,0.2005,0.1974,0.1752,38.97,54.98,79.35,116.3,152.9,166.0
2023-10-07,0.0,0.0,190.5,0.0,7.079,-58.05,0.04018,0.0,1.54e-05,4.61e-08,0.0,2.76,1.04,0.149,1.15,0.0373,0.787,1.0,8.03e-05,0.2069,0.2004,0.1974,0.1751,39.08,55.1,79.47,116.5,153.0,166.2
2023-10-08,0.0,0.0,190.3,0.0,6.871,-58.25,0.03898,0.0,1.53e-05,4.53e-08,0.0,3.3,1.23,0.173,1.39,0.0349,0.78,1.0,6.99e-05,0.2065,0.2002,0.1973,0.175,39.19,55.22,79.61,116.6,153.2,166.4
2023-10-09,0.0,0.0,190.1,0.0,6.67,-58.44,0.03782,0.0,1.51e-05,4.44e-08,0.0,3.31,1.23,0.168,1.4,0.0327,0.772,1.0,6.11e-05,0.2061,0.2001,0.1973,0.1748,39.29,55.34,79.73,116.8,153.4,166.6
2023-10-10,0.0,0.0,190.0,0.0,6.506,-58.6,0.03687,0.0,1.49e-05,4.36e-08,0.0,2.71,0.997,0.133,1.14,0.0306,0.766,1.0,5.35e-05,0.2057,0.1999,0.1973,0.1747,39.38,55.44,79.84,116.9,153.6,166.8
2023-10-11,0.0,0.0,189.8,0.0,6.368,-58.73,0.03607,0.0,1.47e-05,4.29e-08,0.0,2.29,0.838,0.11,0.97,0.0288,0.761,1.0,4.71e-05,0.2054,0.1999,0.1972,0.1747,39.46,55.52,79.93,117.0,153.7,166.9
2023-10-12,0.0,0.0,189.7,0.0,6.224,-58.86,0.03524,0.0,1.46e-05,4.24e-08,0.0,2.48,0.906,0.117,1.06,0.0271,0.756,1.0,4.17e-05,0.2051,0.1998,0.1972,0.1746,39.53,55.61,80.02,117.1,153.8,167.1
2023-10-13,0.0,0.0,189.5,0.0,6.089,-58.99,0.03446,0.0,1.45e-05,4.18e-08,0.0,2.38,0.863,0.109,1.02,0.0257,0.751,1.0,3.72e-05,0.2048,0.1997,0.1972,0.1745,39.61,55.69,80.11,117.2,154.0,167.2
2023-10-14,0.0,0.0,189.4,0.0,5.968,-59.11,0.03376,0.0,1.43e-05,4.13e-08,0.0,2.15,0.775,0.0963,0.92,0.0244,0.746,1.0,3.34e-05,0.2045,0.1996,0.1971,0.1744,39.67,55.76,80.18,117.3,154.1,167.3
2023-10-15,1.7,0.0,190.7,0.0,7.085,-59.19,0.04091,0.0,1.42e-05,5.11e-08,0.0,2.25,0.807,0.0994,0.966,0.364,0.741,1.0,0.00166,0.2042,0.1995,0.1971,0.1743,38.37,54.47,78.9,116.1,152.8,166.1
2023-10-16,0.0,0.0,190.5,0.0,6.9,-59.13,0.03984,0.0,1.41e-05,5.27e-08,0.0,1.0,0.36,0.0446,0.432,0.142,0.739,1.0,0.00127,0.2041,0.1995,0.1971,0.1743,38.54,54.64,79.06,116.2,153.0,166.3
2023-10-17,0.4,0.0,190.6,0.0,7.037,-59.1,0.04063,0.0,1.4e-05,5.03e-08,0.0,1.37,0.488,0.0611,0.589,0.205,0.736,1.0,0.00224,0.2039,0.1994,0.1971,0.1743,38.37,54.47,78.9,116.1,152.9,166.1
2023-10-18,6.9,0.0,197.1,0.0,13.51,-56.64,0.07803,0.0,1.4e-05,1.49e-06,0.0,0.945,0.336,0.0677,0.408,0.356,0.733,1.0,0.000152,0.2037,0.1994,0.1971,0.1742,31.87,47.98,72.4,109.6,146.4,159.7
2023-10-19,19.8,0.0,215.8,0.154,32.22,-41.19,0.186,0.0,1.39e-05,9.42e-05,0.0,1.57,0.558,0.259,0.679,0.679,0.731,1.0,-0.000612,0.285,0.1994,0.1971,0.1742,13.12,29.23,53.66,90.85,127.7,141.0
2023-10-20,6.2,0.0,220.9,0.0,37.32,-34.94,0.2155,0.0,1.38e-05,0.00012,0.0,1.97,0.694,0.433,0.852,0.823,0.726,1.0,-0.00132,0.3334,0.1993,0.1971,0.1741,8.012,24.1,48.53,85.73,122.6,135.9
2023-10-21,1.0,0.0,220.8,0.0,37.17,-33.88,0.2147,0.0,1.37e-05,5.62e-05,0.0,1.71,0.601,0.416,0.743,0.727,0.722,1.0,0.00113,0.3257,0.2017,0.1971,0.1741,9.181,24.2,48.64,85.85,122.7,136.0
2023-10-22,0.0,0.0,219.5,0.0,35.97,-34.3,0.2077,0.0,1.37e-05,2.55e-05,0.0,1.74,0.608,0.453,0.755,0.755,0.719,1.0,0.000721,0.3149,0.228,0.1971,0.174,11.79,25.37,49.81,87.03,123.9,137.2
2023-10-23,1.0,0.0,219.3,0.0,35.68,-34.51,0.206,0.0,1.36e-05,1.6e-05,0.0,1.81,0.633,0.499,0.791,0.791,0.716,1.0,0.000356,0.3072,0.2467,0.1971,0.1739,13.06,25.63,50.07,87.3,124.2,137.5
2023-10-24,13.9,0.0,232.2,0.0,48.63,-24.59,0.2808,0.0,1.35e-05,0.000119,0.0,1.33,0.464,0.372,0.583,0.583,0.712,1.0,0.00517,0.3516,0.2545,0.1971,0.1739,0.9772,12.69,37.09,74.33,111.2,124.6
2023-10-25,3.9,0.0,235.4,0.0,51.81,-20.53,0.2991,0.0,1.34e-05,0.000166,0.0,0.979,0.339,0.297,0.428,0.428,0.709,1.0,0.00277,0.3556,0.2875,0.1973,0.1739,0.7431,9.613,33.89,71.14,108.0,121.4
2023-10-26,0.3,0.0,234.7,0.0,51.1,-20.21,0.2951,0.0,1.34e-05,9.81e-05,0.0,1.33,0.458,0.425,0.582,0.582,0.705,1.0,0.00111,0.3441,0.3033,0.1989,0.1738,4.185,10.97,34.57,71.83,108.7,122.1
2023-10-27,2.1,0.0,235.8,0.0,52.26,-19.18,0.3018,0.0,1.33e-05,6.67e-05,0.0,1.21,0.416,0.406,0.532,0.532,0.702,1.0,0.00105,0.3392,0.3049,0.2151,0.1738,4.777,11.01,33.39,70.65,107.6,120.9
2023-10-28,0.0,0.0,234.9,0.0,51.29,-19.44,0.2961,0.0,1.33e-05,5.08e-05,0.0,1.25,0.427,0.427,0.549,0.549,0.698,1.0,0.000228,0.3323,0.3052,0.2395,0.1738,7.118,13.16,34.34,71.61,108.6,121.9
2023-10-29,4.1,0.0,238.0,0.0,54.42,-17.26,0.3142,0.0,1.32e-05,5.42e-05,0.0,1.23,0.42,0.42,0.544,0.544,0.696,1.0,0.000696,0.3353,0.3041,0.2532,0.1737,5.018,11.07,31.18,68.46,105.4,118.8
2023-10-30,30.0,0.0,266.4,0.678,82.86,7.879,0.4785,0.0,1.31e-05,0.00121,0.0,1.33,0.451,0.297,0.587,0.587,0.692,1.0,0.00401,0.4245,0.3653,0.2653,0.1737,-16.38,-15.82,2.718,40.0,76.97,90.32
2023-10-31,0.9,0.0,267.0,0.0,83.42,10.53,0.4817,0.0,1.31e-05,0.00111,0.0,1.3,0.442,0.442,0.577,0.577,0.69,1.0,-0.00241,0.3902,0.3739,0.3368,0.1737,-7.283,-8.324,2.141,39.43,76.41,89.76
2023-11-01,0.2,0.0,266.4,0.0,82.8,10.59,0.4781,0.0,1.3e-05,0.000406,0.0,1.04,0.352,0.352,0.462,0.462,0.687,1.0,0.00023,0.3743,0.3626,0.3388,0.1736,-3.338,-3.353,3.267,40.03,77.02,90.38
2023-11-02,27.5,0.0,292.4,0.628,108.9,33.78,0.6286,0.0,1.3e-05,0.00206,0.0,1.19,0.401,0.284,0.529,0.529,0.685,1.0,0.0001,0.4351,0.4073,0.3671,0.1736,-19.0,-23.3,-20.8,13.96,50.96,64.32
2023-11-03,1.6,0.0,293.9,0.0,110.3,36.9,0.6368,0.0,1.29e-05,0.00207,0.0,1.02,0.343,0.339,0.454,0.454,0.683,1.0,-0.00327,0.4046,0.397,0.382,0.1913,-10.91,-14.44,-16.03,12.52,49.52,62.89
2023-11-04,3.1,0.0,296.0,0.0,112.4,39.25,0.6493,0.0,1.29e-05,0.00104,0.0,1.21,0.407,0.407,0.54,0.54,0.681,1.0,-0.00238,0.396,0.3874,0.3743,0.2731,-8.98,-11.57,-12.4,10.35,47.37,60.74
2023-11-05,3.7,0.0,298.7,0.0,115.1,41.99,0.6647,0.0,1.28e-05,0.000832,0.0,1.31,0.439,0.439,0.586,0.586,0.679,1.0,0.00396,0.3926,0.3829,0.37,0.2949,-8.219,-10.36,-10.69,7.661,44.69,58.07
2023-11-06,0.0,0.0,297.9,0.0,114.3,41.97,0.6602,0.0,1.28e-05,0.000613,0.0,1.0,0.333,0.333,0.446,0.446,0.676,1.0,0.00253,0.3809,0.376,0.3658,0.3045,-4.913,-6.391,-6.253,8.636,45.46,58.84
2023-11-07,0.0,0.0,297.0,0.0,113.4,41.43,0.6549,0.0,1.27e-05,0.000417,0.0,1.18,0.392,0.392,0.527,0.527,0.674,1.0,0.00108,0.3717,0.3683,0.3596,0.3084,-2.619,-3.337,-2.423,10.68,46.38,59.76
2023-11-08,0.0,0.0,296.1,0.0,112.5,40.81,0.6497,0.0,1.27e-05,0.000306,0.0,1.16,0.385,0.385,0.519,0.519,0.672,1.0,0.000578,0.3645,0.3617,0.354,0.3092,-0.833,-0.9029,0.7528,13.18,47.28,60.67
2023-11-09,1.3,0.0,296.6,0.0,113.0,41.19,0.6527,0.0,1.26e-05,0.000253,0.0,0.998,0.331,0.331,0.447,0.447,0.671,1.0,0.000616,0.3622,0.357,0.3495,0.3088,-0.6196,-0.2217,2.061,14.28,46.75,60.14
2023-11-10,2.8,0.0,298.8,0.0,115.2,42.96,0.6652,0.0,1.26e-05,0.000255,0.0,0.831,0.275,0.275,0.372,0.372,0.67,1.0,0.00084,0.3655,0.3556,0.3468,0.3079,-1.768,-1.218,1.461,13.64,44.59,57.99
2023-11-11,0.1,0.0,297.9,0.0,114.3,42.73,0.6602,0.0,1.26e-05,0.00024,0.0,1.24,0.409,0.409,0.555,0.555,0.668,1.0,6.29e-05,0.3602,0.3546,0.3457,0.3072,0.187,0.8433,3.705,15.88,45.45,58.85
2023-11-12,0.1,0.0,297.3,0.0,113.7,42.36,0.6568,0.0,1.25e-05,0.000193,0.0,0.883,0.291,0.291,0.397,0.397,0.667,1.0,7.52e-05,0.3549,0.351,0.3435,0.307,1.48,2.483,5.618,17.75,46.04,59.44
2023-11-13,0.0,0.0,296.4,0.0,112.8,41.67,0.6513,0.0,1.25e-05,0.000163,0.0,1.22,0.403,0.403,0.55,0.55,0.665,1.0,5.24e-05,0.3498,0.3472,0.3406,0.3064,2.838,4.208,7.718,19.89,46.99,60.39
2023-11-14,0.1,0.0,295.6,0.0,112.0,41.06,0.6469,0.0,1.24e-05,0.000137,0.0,1.11,0.365,0.365,0.5,0.5,0.663,1.0,0.00367,0.3455,0.3435,0.3377,0.3056,3.856,5.587,9.486,21.77,47.75,61.16
2023-11-15,0.0,0.0,294.7,0.0,111.1,40.31,0.6414,0.0,1.24e-05,0.000118,0.0,1.22,0.398,0.398,0.548,0.548,0.661,1.0,0.0057,0.3414,0.3401,0.3348,0.3045,4.933,6.999,11.29,23.73,48.7,62.1
2023-11-16,0.0,0.0,293.8,0.0,110.2,39.59,0.6364,0.0,1.23e-05,0.000102,0.0,1.14,0.372,0.372,0.514,0.514,0.66,1.0,0.00518,0.3376,0.3369,0.3321,0.3032,5.873,8.258,12.92,25.56,49.6,62.98
2023-11-17,0.0,0.0,292.8,0.0,109.3,38.8,0.6309,0.0,1.23e-05,8.91e-05,0.0,1.22,0.399,0.399,0.552,0.552,0.658,1.0,0.00452,0.334,0.3338,0.3295,0.3018,6.792,9.48,14.5,27.38,50.61,63.92
2023-11-18,0.0,0.0,292.0,0.0,108.4,38.11,0.6262,0.0,1.23e-05,7.82e-05,0.0,1.05,0.341,0.341,0.474,0.474,0.656,1.0,0.00402,0.3309,0.331,0.3271,0.3004,7.557,10.52,15.88,28.99,51.54,64.73
2023-11-19,0.0,0.0,291.3,0.0,107.7,37.46,0.6218,0.0,1.22e-05,6.97e-05,0.0,0.977,0.317,0.317,0.442,0.442,0.655,1.0,0.00352,0.3281,0.3284,0.3248,0.2991,8.246,11.47,17.14,30.49,52.47,65.49
2023-11-20,0.0,0.0,290.5,0.0,106.9,36.82,0.6175,0.0,1.22e-05,6.28e-05,0.0,0.977,0.317,0.317,0.442,0.442,0.654,1.0,0.00302,0.3255,0.326,0.3227,0.2977,8.907,12.37,18.34,31.93,53.44,66.25
2023-11-21,11.6,0.0,301.5,0.276,117.9,44.78,0.6809,0.0,1.22e-05,0.000149,0.0,0.449,0.146,0.146,0.203,0.203,0.653,1.0,0.00482,0.3597,0.3268,0.321,0.2965,-1.77,1.603,7.807,21.6,42.7,55.27
2023-11-22,0.1,0.0,301.4,0.0,117.8,46.05,0.6801,0.0,1.22e-05,0.000202,0.0,0.665,0.215,0.215,0.301,0.301,0.652,1.0,-0.00032,0.3585,0.3412,0.3256,0.2954,0.4922,2.559,8.36,22.34,43.1,55.41
2023-11-23,0.1,0.0,300.9,0.0,117.3,45.96,0.6773,0.0,1.23e-05,0.000148,0.0,0.742,0.24,0.24,0.336,0.336,0.651,1.0,0.00309,0.3516,0.3421,0.3301,0.2953,2.24,4.177,9.407,23.36,43.84,55.88
2023-11-24,0.0,0.0,300.0,0.0,116.4,45.42,0.6724,0.0,1.26e-05,0.000125,0.0,1.1,0.357,0.357,0.501,0.501,0.65,1.0,0.00347,0.3459,0.3401,0.3308,0.2962,3.765,5.878,10.94,24.74,44.95,56.74
2023-11-25,0.1,0.0,299.7,0.0,116.1,45.2,0.6705,0.0,1.31e-05,0.000107,0.0,0.556,0.179,0.179,0.252,0.252,0.65,1.0,0.00218,0.3422,0.3375,0.3301,0.2973,4.588,6.931,12.03,25.63,45.55,57.07
2023-11-26,0.0,0.0,299.0,0.0,115.5,44.74,0.6667,0.0,1.39e-05,9.67e-05,0.0,0.851,0.274,0.274,0.386,0.386,0.649,1.0,0.00182,0.3387,0.3352,0.3287,0.2979,5.55,8.118,13.36,26.85,46.48,57.72
2023-11-27,0.8,0.0,299.3,0.0,115.7,44.83,0.6682,0.0,1.55e-05,8.96e-05,0.0,0.691,0.223,0.223,0.314,0.314,0.648,1.0,0.00256,0.3373,0.333,0.3272,0.2982,5.528,8.304,13.72,27.15,46.48,57.46
2023-11-28,0.0,0.0,298.6,0.0,115.0,44.41,0.6641,0.0,1.81e-05,8.5e-05,0.0,0.928,0.299,0.299,0.421,0.421,0.648,1.0,0.00175,0.335,0.3315,0.3258,0.2981,6.444,9.377,14.98,28.41,47.47,58.18
2023-11-29,0.2,0.0,298.2,0.0,114.6,44.09,0.6619,0.0,2.24e-05,7.71e-05,0.0,0.754,0.243,0.243,0.343,0.343,0.647,1.0,0.00133,0.3325,0.3297,0.3245,0.2979,6.99,10.1,15.87,29.33,48.12,58.56
2023-11-30,3.3,0.0,301.0,0.0,117.4,45.9,0.6781,0.0,2.98e-05,8.59e-05,0.0,0.629,0.202,0.202,0.286,0.286,0.647,1.0,0.000512,0.338,0.3285,0.3232,0.2976,4.379,7.599,13.53,27.04,45.59,55.75
2023-12-01,0.4,0.0,300.5,0.0,117.0,46.02,0.6753,0.0,4.09e-05,9.42e-05,0.0,1.14,0.364,0.364,0.517,0.517,0.645,1.0,0.00194,0.3389,0.33,0.3228,0.297,5.264,8.364,14.39,27.99,46.34,56.23
2023-12-02,5.0,0.0,304.8,0.0,121.2,49.06,0.6997,0.0,5.93e-05,0.000118,0.0,0.995,0.319,0.319,0.453,0.453,0.644,1.0,0.000972,0.349,0.3313,0.323,0.2967,1.554,4.528,10.55,24.2,42.38,52.0
2023-12-03,0.3,0.0,304.6,0.0,121.0,49.69,0.6989,0.0,8.64e-05,0.000131,0.0,0.566,0.181,0.181,0.258,0.258,0.644,1.0,0.00188,0.3488,0.336,0.3251,0.2966,2.808,5.343,11.15,24.79,42.79,52.14
2023-12-04,1.8,0.0,306.1,0.0,122.6,50.92,0.7077,0.0,0.000127,0.000125,0.0,0.377,0.121,0.121,0.172,0.172,0.644,1.0,0.0028,0.3492,0.3371,0.3271,0.2971,2.239,4.652,10.19,23.73,41.56,50.63
2023-12-05,4.0,0.0,309.9,0.0238,126.3,54.01,0.7292,0.0,0.000188,0.000161,0.0,0.317,0.101,0.101,0.144,0.144,0.644,1.0,0.000885,0.358,0.34,0.3288,0.298,-0.3537,1.78,7.086,20.45,38.1,46.9
2023-12-06,1.6,0.0,311.0,0.0,127.4,55.5,0.7357,0.0,0.000269,0.000189,0.0,0.643,0.206,0.206,0.293,0.293,0.643,1.0,0.00246,0.3589,0.3447,0.3321,0.299,0.03257,1.711,6.611,19.77,37.23,45.77
2023-12-07,0.1,0.0,310.6,0.0,127.0,55.56,0.7333,0.0,0.000378,0.00017,0.0,0.682,0.218,0.218,0.311,0.311,0.643,1.0,0.00351,0.3539,0.3453,0.3346,0.3006,1.663,3.268,7.802,20.66,37.91,46.19
2023-12-08,2.3,0.0,312.5,0.0,129.0,57.06,0.7446,0.0,0.000514,0.000165,0.0,0.436,0.14,0.14,0.199,0.199,0.643,1.0,0.00296,0.3555,0.3444,0.3351,0.3025,0.6359,2.306,6.699,19.2,36.19,44.23
2023-12-09,0.8,0.0,313.0,0.0,129.4,57.77,0.7471,0.0,0.000681,0.000172,0.0,0.483,0.154,0.154,0.22,0.22,0.643,1.0,0.00186,0.3546,0.3452,0.3358,0.3042,1.261,2.854,7.124,19.32,36.01,43.8
2023-12-10,0.0,0.0,312.3,0.0,128.7,57.52,0.7433,0.0,0.000881,0.000157,0.0,0.834,0.267,0.267,0.38,0.38,0.642,1.0,0.00353,0.3501,0.3442,0.336,0.3056,2.681,4.367,8.578,20.51,36.89,44.45
2023-12-11,0.0,0.0,311.8,0.0,128.3,57.22,0.7406,0.0,0.00111,0.000137,0.0,0.624,0.199,0.199,0.285,0.285,0.641,1.0,0.00208,0.346,0.3419,0.3351,0.3068,3.694,5.594,9.867,21.57,37.61,44.93
2023-12-12,0.0,0.0,311.3,0.0,127.8,56.87,0.7377,0.0,0.00138,0.000124,0.0,0.64,0.204,0.204,0.292,0.292,0.641,1.0,0.00163,0.3426,0.3395,0.3338,0.3075,4.553,6.68,11.1,22.64,38.34,45.43
2023-12-13,1.2,0.0,312.2,0.0,128.6,57.41,0.7427,0.0,0.0017,0.000119,0.0,0.439,0.14,0.14,0.2,0.2,0.64,1.0,0.00286,0.3427,0.3376,0.3324,0.308,4.026,6.336,10.92,22.37,37.71,44.57
